Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Notes,Career,AffiliationId,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
Edward F. Murphy,Trustee,Pace University,,Pace 1974,,541.0,,,126863827.0,194310.0,True,,,,Trustee
John A. Gerson,Trustee,Pace University,,,,541.0,,,126863827.0,194310.0,True,,,,Trustee
Jack J. Ribeiro,Trustee,Pace University,,,,542.0,,,126863827.0,194310.0,True,,,,Trustee
Carol Raphael,Secretary,Pace University,,Harvard MPA,,542.0,,,126863827.0,194310.0,True,,,,Other Board Member
"Robert A. Rivero, Jr",Trustee,Pace University,,Pace 1967,,542.0,,,126863827.0,194310.0,True,,,,Trustee
Stephen J. Friedman,Trustee,Pace University,,Pace 1969 BBA,"Chief Financial Officer, William E. Simon & Sons, L.L.C",541.0,,,126863827.0,194310.0,True,,,,Trustee
Aniello A. Bianco,Chairman,Pace University,,,,541.0,,,126863827.0,194310.0,True,,,,Board President
Joseph F. Ryan,Trustee,Pace University,,,,542.0,,,126863827.0,194310.0,True,,,,Trustee
Christopher A. Edwards,Trustee,Pace University,,Pace 1995 BA; Harvard 1998 JD,"Associate, Choate, Hall & Stewart LLP",541.0,,,126863827.0,194310.0,True,,,,Trustee
Bridget-Anne Hampden,Trustee,Pace University,,Pace 1979 BBA,,541.0,,,126863827.0,194310.0,True,,,,Trustee
Barry M. Gosin,Trustee,Pace University,,,,541.0,,,126863827.0,194310.0,True,,,,Trustee
Barbara Ann Porceddu,Trustee,Pace University,,,,542.0,,,126863827.0,194310.0,True,,,,Trustee
Ivan G. Seidenberg,Trustee,Pace University,,,"Chairman and Chief Executive Officer, Verizon Communications Inc140 West Street, New York, NY 10007",542.0,,,126863827.0,194310.0,True,,,,Trustee
Mark M. Besca,Trustee,Pace University,,Pace 1961 BBA,,541.0,,,126863827.0,194310.0,True,,,,Trustee
Hal J. Upbin,Trustee,Pace University,,Pace 1961 BBA,,542.0,,,126863827.0,194310.0,True,,,,Trustee
Jessie Pincus,Secretary,Pennsylvania State System of Higher Education,,,,556.0,,,29957033.0,216764.0,True,,,Pennsylvania State System,Other Board Member
J. Adam Matlawski,Trustee,Pennsylvania State System of Higher Education,,,,556.0,,,29957033.0,216764.0,True,,,Pennsylvania State System,Trustee
Thomas A. Fillippo,Vice Chairman,Pennsylvania State System of Higher Education,,,,556.0,,,29957033.0,216764.0,True,,,Pennsylvania State System,Board Vice President
Barry C. Dozer,Trustee,Pennsylvania State System of Higher Education,,,,556.0,,,29957033.0,216764.0,True,,,Pennsylvania State System,Trustee
Judy G. Hample,Ex Officio Trustee,Pennsylvania State System of Higher Education,,,,556.0,,,29957033.0,216764.0,True,,,Pennsylvania State System,"Trustee, Ex Officio"
Tracy Pedron,Student Trustee,Pennsylvania State System of Higher Education,,,,556.0,,,29957033.0,216764.0,True,,,Pennsylvania State System,Trustee
Elinor Z. Taylor,Trustee,Pennsylvania State System of Higher Education,,,,556.0,,,29957033.0,216764.0,True,,,Pennsylvania State System,Trustee
Eli Silberman,Trustee,Pennsylvania State System of Higher Education,,,,556.0,,,29957033.0,216764.0,True,,,Pennsylvania State System,Trustee
Cathie N. Whitlock,Trustee,Pennsylvania State System of Higher Education,,,,556.0,,,29957033.0,216764.0,True,,,Pennsylvania State System,Trustee
Robert M. Tomlinson,Trustee,Pennsylvania State System of Higher Education,,West Chester 1943 BS; Temple 1958 MEd,,556.0,,,29957033.0,216764.0,True,,,Pennsylvania State System,Trustee
Marian D. Moskowit,Trustee,Pennsylvania State System of Higher Education,,,,556.0,,,29957033.0,216764.0,True,,,Pennsylvania State System,Trustee
Mark A. Holman,Trustee,Pennsylvania State System of Higher Education,,Indiana (PA) 1979 BS,,550.0,,,29957033.0,213020.0,True,,,Pennsylvania State System,Trustee
Robert M. Hovanec,Treasurer,Pennsylvania State System of Higher Education,,Indiana (PA) BS,"Executive Vice President, Treasurer and Chief Financial Officer, TW. Phillips Gas & Oil Co",550.0,,,29957033.0,213020.0,True,,,Pennsylvania State System,Other Board Member
Bernard J. Carrozza,Chairman,Pennsylvania State System of Higher Education,,,,556.0,,,29957033.0,216764.0,True,,,Pennsylvania State System,Board President
Colleen Kopp,Trustee,Pennsylvania State System of Higher Education,,,"Legislative Affairs Deputy Secretary, Legislative Affairs Office, Office of the Governor, Commonwealth of Pennsylvania",550.0,,,29957033.0,213020.0,True,,,Pennsylvania State System,Trustee
Gealy W. Wallwork,Trustee,Pennsylvania State System of Higher Education,,Lehigh BS,Business Executive,550.0,,,29957033.0,213020.0,True,,,Pennsylvania State System,Trustee
Samuel H. Smith,Trustee,Pennsylvania State System of Higher Education,,Penn State 1978 BA,,550.0,,,29957033.0,213020.0,True,,,Pennsylvania State System,Trustee
Carolyn P. Snyder,Trustee,Pennsylvania State System of Higher Education,,,,550.0,,,29957033.0,213020.0,True,,,Pennsylvania State System,Trustee
David Osikowicz,Chairman,Pennsylvania State System of Higher Education,,Clarion BS,"President, Original Fuels, Inc",550.0,,,29957033.0,213020.0,True,,,Pennsylvania State System,Board President
James C. Miller,Secretary,Pennsylvania State System of Higher Education,,Penn State,"Chief Executive Officer, S&T Bancorp, Inc",550.0,,,29957033.0,213020.0,True,,,Pennsylvania State System,Other Board Member
David L. Johnson,Trustee,Pennsylvania State System of Higher Education,,Indiana (PA) BS; NYU MA,"Vice President, Pennsylvania Manufacturer's Association",550.0,,,29957033.0,213020.0,True,,,Pennsylvania State System,Trustee
James S. Broadhurst,Industrial Trustee,Pennsylvania State University,,Penn State 1965 BA; Pittsburgh 1966 MBA,"Chairman and Chief Executive Officer, Eat'n Park Hospitality Group, Inc",559.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Robert D. Metzgar,Industrial Trustee,Pennsylvania State University,,Penn State 1960 BS,"President and Owner, North Penn Pipe & Supply, Inc",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Cynthia A. Baldwin,Chairman,Pennsylvania State University,,"Penn State 1966 BA, 1974 MA; Duquesne 1980 JD","Affiliation: Justice, Chambers of Justice Cynthia ABaldwin, Supreme Court of Pennsylvania",559.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Board President
Edward P. Junker III,Industrial Trustee,Pennsylvania State University,,Penn State 1959 BS,,560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Edward G. Rendell,Ex Officio Trustee,Pennsylvania State University,,Pennsylvania 1965 BA Villanova 1968 JD,"Governor (D), Commonwealth of Pennsylvania",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,"Trustee, Ex Officio"
Marianne E. Alexander,Alumni Trustee,Pennsylvania State University,,,"Career: President, Public Leadership Education Network",559.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
H. Jesse Arnelle,Alumni Trustee,Pennsylvania State University,,Penn State 1955 BA; Dickinson 1962 LLB,"Of Counsel, Womble Carlyle Sandridge & Rice, PLLC (1997-2005)",559.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Galen T. Foulke,Governor Appointed Trustee,Pennsylvania State University,,Penn State 1959 BS,,560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Ira M. Lubert,Governor Appointed Trustee,Pennsylvania State University,,,,560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Linda B. Strumpf,Affiliation: Vice President,Pennsylvania State University,,,,560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Board Vice President
Anne Riley,Alumni Trustee,Pennsylvania State University,,"Penn State 1964 BA, 1975 MA","Teacher, State College Area High School",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Joel N. Myers,Alumni Trustee,Pennsylvania State University,,"Penn State 1961 BS, 1963 MS, 1971 PhD","President, Accu Weather, Inc",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Paul V. Suhey,Alumni Trustee,Pennsylvania State University,,Penn State 1979 BA; Philadelphia Osteopathic 1984 DO,"Orthopedic Surgeon, University Orthopedics and Sports Medicine",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Steve A. Garban,Alumni Trustee,Pennsylvania State University,,,,560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
"Samuel E. Hayes, Jr",Agricultural Trustee,Pennsylvania State University,,"Penn State 1964 BS, 1965 MEd",,560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Betsy E. Huber,Agricultural Trustee,Pennsylvania State University,,,"Master, Pennsylvania State Grange",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
"George T. Henning, Jr",Alumni Trustee,Pennsylvania State University,,,,560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
David R. Jones,Alumni Trustee,Pennsylvania State University,,Penn State 1954 BA; NYU 1961 MA,"Assistant Managing Editor, The New York Times",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
David M. Joyner,Alumni Trustee,Pennsylvania State University,,,"Chief Executive Officer and Chairman of the Board, Mushin, Inc",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Keith W. Eckel,Agricultural Trustee,Pennsylvania State University,,,"Affiliation: Partner, Fred W. Eckel Sons Farms, Inc",559.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
"Edward R. Hintz, Jr",Industrial Trustee,Pennsylvania State University,,Penn State 1959 BS; Harvard 1963 MBA,"President, Hintz, Holman & Hecksher, Inc",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Graham B. Spanier,Ex Officio Trustee,Pennsylvania State University,,,,560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,"Trustee, Ex Officio"
Eugene B. Chaiken,Governor Appointed Trustee,Pennsylvania State University,,Penn State 1962 BA,"Affiliation: Chairman and Chief Executive Officer, Almo Corporation",559.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Alvin H. Clemens,Governor Appointed Trustee,Pennsylvania State University,,Penn State 1959 BS,"Affiliation: Chief Executive Officer and Chairman of the Board, Health Benefits Direct",559.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Patricia K. Poprik,Governor Appointed Trustee,Pennsylvania State University,,St Joseph's U,"President and Chief Executive Officer, First American Municipals, Inc",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Michael DiBerardinis,Ex Officio Trustee,Pennsylvania State University,,St Joseph's U BA,"Affiliation: Secretary, Conservation and Natural Resources Department, Commonwealth of Pennsylvania",559.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,"Trustee, Ex Officio"
Dennis C Wolff,Ex Officio Trustee,Pennsylvania State University,,,"Owner, Pen-Col Farms Millville. PA 17846",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,"Trustee, Ex Officio"
Robert C. Daniels,Ex Officio Trustee,Pennsylvania State University,,Penn State 1959 BA; Temple JD,,559.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,"Trustee, Ex Officio"
Walter N. Peechatka,Agricultural Trustee,Pennsylvania State University,,,"Executive Vice President, PennAg Industries Association",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Gerald L. Zahorchak,Ex Officio Trustee,Pennsylvania State University,,,,560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,"Trustee, Ex Officio"
Barron L. Hetherington,Agricultural Trustee,Pennsylvania State University,,,"Owner, B & R Farms",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
Carl T. Shaffer,Agricultural Trustee,Pennsylvania State University,,,"Vice President, Pennsylvania Farm Bureau Federation",560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,Trustee
"John P. Surma, Jr.",Ex Officio Trustee,Pennsylvania State University,,Penn State 1976 BSAcc,,560.0,,,130769515.0,495767.0,True,,,Pennsylvania State System,"Trustee, Ex Officio"
Stephen A. Oxman,Chairman,Princeton University,,Princeton 1967,"Senior Advisor, Morgan Stanley 1585 Broadway, New York, NY 10036",567.0,,,20089843.0,186131.0,True,,,,Board President
John O'Brien,Trustee,Princeton University,,Princeton 1965 AB,"President, Milton Hershey School 1201 Homestead Lane, Hershey, PA 17033",567.0,,,20089843.0,186131.0,True,,,,Trustee
Carl Ferenbach,Trustee,Princeton University,,,"Managing Director, Berkshire Partners LLC",566.0,,,20089843.0,186131.0,True,,,,Trustee
Terdema L. Ussery II,Trustee,Princeton University,,Princeton 1981,"President and Chief Executive Officer, Dallas Mavericks; Chief Executive Officer, HDNet 2909 Taylor Street, Dallas, TX 75226",567.0,,,20089843.0,186131.0,True,,,,Trustee
Peter B. Lewis,Trustee,Princeton University,,Princeton 1955,"Chairman, The Progressive Corporation",566.0,,,20089843.0,186131.0,True,,,,Trustee
C. Kim Goodwin,Trustee,Princeton University,,"Princeton 1981 AB; Texas MA, MBA","Head, Equities, Credit Suisse Asset Management, LLC",566.0,,,20089843.0,186131.0,True,,,,Trustee
Shirley M. Caldwell Tilghman,Ex Officio Trustee,Princeton University,,,,567.0,,,20089843.0,186131.0,True,,,,"Trustee, Ex Officio"
Matthew J.T. Margolin,Trustee,Princeton University,,Princeton 2005,,566.0,,,20089843.0,186131.0,True,,,,Trustee
Sonia Sotomayor,Trustee,Princeton University,,Princeton 1976 BA; Yale 1979 JD,"Circuit Judge, United States Court of Appeals for the Second Circuit U.S. Courthouse, 500 Pearl Street, Room 610, New York, NY 10007",567.0,,,20089843.0,186131.0,True,,,,Trustee
Mark Siegler,Trustee,Princeton University,University of Chicago,Princeton 1963,"Lindy Bergman Distinguished Service Professor of Medicine and Surgery, University of Chicago 5801 South Ellis Avenue, Chicago, IL 60637",567.0,,,20089843.0,186131.0,True,,,,Trustee
Robert S. Murley,Trustee,Princeton University,,Princeton 1972 AB,"Chairman, Investment Banking, Americas and Member, Executive Board, Credit Suisse 227 West Monroe Street, Suite 4200, Chicago, IL 60606",567.0,,,20089843.0,186131.0,True,,,,Trustee
Nancy J. Newman,Trustee,Princeton University,Emory University,Princeton 1978,"Professor and Director, Neuro-Opthalmology Unit, Emory University 201 Dowman Drive, Atlanta, GA 30322",567.0,,,20089843.0,186131.0,True,,,,Trustee
Heidi G. Miller,Trustee,Princeton University,,Princeton 1974 AB; Yale PhD,"Executive Vice President and Chief Executive Officer, Treasury and Securities Services, JPMorgan Chase & Co270 Park Avenue, New York, NY 10017-2070",567.0,,,20089843.0,186131.0,True,,,,Trustee
Randall L. Kennedy,Trustee,Princeton University,,Princeton 1977,"Michael R. Klein Professor of Law, Harvard Law School, Harvard University",566.0,,,20089843.0,186131.0,True,,,,Trustee
James Williamson,Trustee,Princeton University,,,"Business Analyst, McKinsey & Company",567.0,,,20089843.0,186131.0,True,,,,Trustee
Louise S. Sams,Trustee,Princeton University,,Princeton 1979 AB; Virginia JD,"Executive Vice President and General Counsel [President, TBS International], Turner Broadcasting System, IncOne CNN Center, Atlanta, GA 30303",567.0,,,20089843.0,186131.0,True,,,,Trustee
John O. Wynne,Trustee,Princeton University,,Princeton 1967,"President and Chief Executive Officer, Landmark Communications, Inc",567.0,,,20089843.0,186131.0,True,,,,Trustee
Peter C. Wendell,Clerk,Princeton University,,Princeton 1972 BA; Harvard 1976 MBA,"Managing Director, Sierra Ventures; Faculty, Graduate School of Business, Stanford University",567.0,,,20089843.0,186131.0,True,,,,Other Board Member
Thomas A. Barron,Trustee,Princeton University,,Princeton 1974,,566.0,,,20089843.0,186131.0,True,,,,Trustee
YoungSuk C. Chi,Trustee,Princeton University,,Princeton 1983,"Vice Chairman, Elsevier Inc360 Park Avenue South, New York, NY 10010",566.0,,,20089843.0,186131.0,True,,,,Trustee
Kathryn A. Hall,Trustee,Princeton University,,Princeton 1980 AB; Stanford 1984 MBA,"Chief Executive Officer and Chief Investment Officer, Hall Capital Partners LLC",566.0,,,20089843.0,186131.0,True,,,,Trustee
Janet Morrison Clarke,Trustee,Princeton University,,Princeton 1975 BA,"President, Clark Littlefield LLC 111 East 88th Street, #7D, New York, NY 10128",566.0,,,20089843.0,186131.0,True,,,,Trustee
Dennis J. Keller,Vice Chairman,Princeton University,,Princeton 1963; Chicago 1968 MBA,"Chairman and Co-Chief Executive Officer, DeVry Inc",566.0,,,20089843.0,186131.0,True,,,,Board Vice President
Shelby M. C. Davis,Trustee,Princeton University,,Princeton 1958 BA,"Senior Research Advisor, Davis Selected Advisors L.P",566.0,,,20089843.0,186131.0,True,,,,Trustee
Robert K. Durkee,Secretary,Princeton University,,Princeton 1964 AB; Harvard MBA,,566.0,,,20089843.0,186131.0,True,,,,Other Board Member
Jon S. Corzine,Ex Officio Trustee,Princeton University,,Illinois 1969 BA; Chicago 1973 MBA,"Governor (D), State of New Jersey",566.0,,,20089843.0,186131.0,True,,,,"Trustee, Ex Officio"
"Charles C. ""Cliff"" Gibson III",Trustee,Princeton University,,Princeton 1965,"Anchor, World News with Charles Gibson, ABC News",566.0,,,20089843.0,186131.0,True,,,,Trustee
Dennis J. Brownlee,Trustee,Princeton University,,Princeton 1974,"Managing Director, Marketing Partnerships, Clear Channel Communications, Inc1801 Rockville Pike, 6th Floor, Rockville, MD 20852",566.0,,,20089843.0,186131.0,True,,,,Trustee
Filen D. Harvey,Trustee,Princeton University,,Princeton 1976 AB,"Senior Vice President, Mercantile Bankshares Corporation",566.0,,,20089843.0,186131.0,True,,,,Trustee
William H. Walton,Trustee,Princeton University,,Princeton 1974,"Managing Member, Rockpoint Group, LLC",567.0,,,20089843.0,186131.0,True,,,,Trustee
