Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Career,Notes,AffiliationId,carnegie_id,PrimarySample
Harold G. Jeffcoat,President,Texas Wesleyan University,,"South Florida BA, MA; Kentucky PhD","Professional Baseball Player (1965-1975); Vice Chancellor, Development and Alumni Relations, University of Missouri-Columbia (1995-2000)",593.0,,,142374663,229160,False
Douglas Nancarrow,"Assistant to the President, Grants and Contracts",Texas Wesleyan University,,,Vacant,593.0,,,142374663,229160,False
Allen Henderson,Provost,Texas Wesleyan University,,,Vacant,593.0,,,142374663,229160,False
William A. Bleibdrey,"Senior Vice President, Budget and Finance and Chief Financial Officer",Texas Wesleyan University,,,Vacant,593.0,,,142374663,229160,False
Gary W. Cumbie,"Vice President, University Advancement",Texas Wesleyan University,,,Vacant,593.0,,,142374663,229160,False
Joan S. Canty,"Associate Vice President, University Advancement",Texas Wesleyan University,,,Vacant,593.0,,,142374663,229160,False
Andrea Canales,"Assistant Vice President, Enrollment",Texas Wesleyan University,,,Vacant,593.0,,,142374663,229160,False
Linda Lee,"Director, Alumni Relations",Texas Wesleyan University,,,Vacant,593.0,,,142374663,229160,False
Terry Waldrop,"Director, Athletics",Texas Wesleyan University,,,Vacant,593.0,,,142374663,229160,False
Lisa Fellers,"Director, Communications",Texas Wesleyan University,,,Vacant,593.0,,,142374663,229160,False
Cynthia Swigger,"Director, Library",Texas Wesleyan University,,,Vacant,593.0,,,142374663,229160,False
Francine Hudson,Controller,Texas Wesleyan University,,,Vacant,593.0,,,142374663,229160,False
Miriam Espinosa,Dean,Texas Wesleyan University,School of Arts and Sciences,,Vacant,593.0,,,142374663,229160,False
Robert Minter,Dean,Texas Wesleyan University,School of Business,,Vacant,593.0,,,142374663,229160,False
Robin Lasher,"Director, Business Programs",Texas Wesleyan University,School of Business,,Vacant,593.0,,,142374663,229160,False
Carlos Martinez,Dean,Texas Wesleyan University,School of Education,,Vacant,593.0,,,142374663,229160,False
Frederick G. Slabach,Dean,Texas Wesleyan University,School of Law,Mississippi Col BS; Mississippi JD Columbia LLM,Vacant,593.0,,,142374663,229160,False
Dan Boulware,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Jenifer Hoffman,"Assistant Director, Career Services",Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Angela Crowley,"Director, Development",Texas Wesleyan University,School of Law,,,594.0,,,142374663,229160,False
Rev. James Abel,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
"John Avila, Jr",Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Timothy Bruster,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Bob J. Bryant,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Tim Carter,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Ben R. Chamness,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Jerry Chism,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Michael Denis,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
John Forestner,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Martin Frost,Trustee,Texas Wesleyan University,,"Representative (D), Texas",,594.0,,,142374663,229160,False
Taylor Gandy,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Rev. David Griffin,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Loren Hanson,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Frank Hill,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Doreen K. Hillard,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Elton Hyder III,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Devoyd Jennings,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Kenneth Jones,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Robert M. Lansford,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
George Leone,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
John H. Maddux,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Jimmy Madison,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Louella Baker Martin,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Eric McKinney,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Charles Millikan,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
John R. Murphey,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Rev. J. Neil Normal,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Donald R. Otto,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Sidney Roberts,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Nathan Robinett,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Norma Roby,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Jo Helen Rosacker,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Phillip Schutts,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Jarrell Sharp,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Anne Skipper,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Rev. Lamar E. Smith,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Lowell Smith,Trustee and Executive Committee Member,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Thad Smotherman,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Claudia Stepp,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Vickie Stevens,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Joe Thompson,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Frank Turella,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Beverly Volkman-Powell,Trustee,Texas Wesleyan University,,,,594.0,,,142374663,229160,False
Ann Stuart,President,Texas Womans University,,Florida BA; Kentucky MA; Southern Illinois PhD,"Career: Assistant Dean, College of Arts and Sciences, University of Evansville (1979-1989); Dean, School of Arts and Sciences, East Stroudsburg University (1989-1990); Provost and Vice President, Academic Affairs, Alma College (1990-1993); President, Rensselaer at Hartford (1994-1999)",594.0,,,150913223,229179,True
Cheryl T. Samuels,"Provost and Vice President, Academic Affairs",Texas Womans University,,Ohio State BA; Michigan MS; Maryland Baltimore PhD,,594.0,,,150913223,229179,True
Brenda Floyd,"Vice President, Finance and Administration",Texas Womans University,,,,594.0,,,150913223,229179,True
Bill Palmertree,"Vice President, Information Services",Texas Womans University,,,,594.0,,,150913223,229179,True
Richard A. Nicholas,"Vice President, Student Life",Texas Womans University,,,,594.0,,,150913223,229179,True
Teresa Mauk,"Executive Director, Enrollment Management",Texas Womans University,,,,594.0,,,150913223,229179,True
Deidre Leslie,"Director, Career and Employment Services",Texas Womans University,,,,594.0,,,150913223,229179,True
Joann Engelbrecht,"Associate Dean, Research",Texas Womans University,,,,594.0,,,150913223,229179,True
Michael Simmons,"Director, Continuing Education",Texas Womans University,,,,594.0,,,150913223,229179,True
Carolyn Kacena,"Director, Libraries",Texas Womans University,,,,594.0,,,150913223,229179,True
Roy Kron,"Director, News and Information",Texas Womans University,,,,594.0,,,150913223,229179,True
John Erwin,"Director, Public Safety",Texas Womans University,,,,594.0,,,150913223,229179,True
Lynn Westbrook,"Director, School of Library and Information Studies",Texas Womans University,,,,594.0,,,150913223,229179,True
John E. Lawhon,General Counsel,Texas Womans University,,,,594.0,,,150913223,229179,True
Pat King,Coordinator,Texas Womans University,,,Type of Foundation: University Foundation,594.0,,,150913223,229179,True
Richard Rodean,Dean,Texas Womans University,College of Arts and Sciences,,,595.0,,,150913223,229179,True
Jean Pyfer,Dean,Texas Womans University,College of Health Sciences,,,595.0,,,150913223,229179,True
Marsha Hern,Dean,Texas Womans University,College of Nursing,Ohio State BS; Cincinnati EdD,,595.0,,,150913223,229179,True
April Miller,Dean,Texas Womans University,College of Professional Education,,,595.0,,,150913223,229179,True
Jennifer Martin,Dean,Texas Womans University,Graduate School,,,595.0,,,150913223,229179,True
Joann Engelbrecht,"Associate Dean, Research",Texas Womans University,Graduate School,,,595.0,,,150913223,229179,True
Therese Bartholomew Bevers,Regent,Texas Womans University,,,,595.0,,,150913223,229179,True
Jerry Brownlee,Regent,Texas Womans University,,,,595.0,,,150913223,229179,True
Harry L. Crumpacker,Regent,Texas Womans University,,,,595.0,,,150913223,229179,True
William H. Fleming,Regent,Texas Womans University,,,,595.0,,,150913223,229179,True
Linda Hughes,Chairperson and Presiding Officer,Texas Womans University,,,,595.0,,,150913223,229179,True
Ken Ingram,Regent,Texas Womans University,,,,595.0,,,150913223,229179,True
Tegwin Pulley,Regent,Texas Womans University,,,,595.0,,,150913223,229179,True
Delia Reyes,Vice Chairperson and Assisting Presiding Officer,Texas Womans University,,,,595.0,,,150913223,229179,True
Ann Williams,Regent,Texas Womans University,,,,595.0,,,150913223,229179,True
Robert L. Barchi,President,Thomas Jefferson University,,"Georgetown BS, MS; Pennsylvania PhD, MD","Director, Mahoney Institute of Neurological Sciences, University of Pennsylvania (1983-1996); Vice Dean, Research, School of Medicine, University of Pennsylvania (1989-1991); Provost, University of Pennsylvania (1999-2004)",595.0,,,149251103,216366,True
Thomas J. Nasca,Senior Vice President and Dean,Thomas Jefferson University,Jefferson Medical College,,,595.0,,,149251103,216366,True
John P. Sullivan,"Vice President, Administration",Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Flynn A. Andrizzi,"Vice President, Institutional Advancement",Thomas Jefferson University,,"Utah 1990 BS, 1993",,595.0,,,149251103,216366,True
Steven E. McKenzie,"Vice President, Science Policy and Technology Transfer",Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Vacant,Chief Information Officer,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Phyllis Fisher,"Director, Public Relations",Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Robert Hendricks,"Director, Security",Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Katherine Chou,"Director, Technology Transfer",Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Richard J. Schmid,Treasurer,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Joanne Rosenthal,University Counsel,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
James B. Erdmann,Dean,Thomas Jefferson University,College of Health Professions,,,595.0,,,149251103,216366,True
Thomas J. Nasca,Dean and Senior Vice President,Thomas Jefferson University,Jefferson Medical College,,,595.0,,,149251103,216366,True
Clara A. Callahan,"Vice Dean, Academic Affairs",Thomas Jefferson University,Jefferson Medical College,,,595.0,,,149251103,216366,True
Gerard T. Berry,"Vice Dean, Clinical Research",Thomas Jefferson University,Jefferson Medical College,,,595.0,,,149251103,216366,True
James H. Keen,Dean,Thomas Jefferson University,College of Graduate Studies,,,595.0,,,149251103,216366,True
Robert L. Barchi,President and Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
David R. Binswanger,Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Lennox K. Black,Trustee,Thomas Jefferson University,,,"Non-Executive Chairman, Teleflex Incorporated",595.0,,,149251103,216366,True
"Frederick Breitenfeld, Jr",Trustee,Thomas Jefferson University,,McGill (Canada) 1952,,595.0,,,149251103,216366,True
Ira Brind,Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Allen E. Chandler,Alumni Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Edward C. Driscoll,Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Jack Farber,Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Mrs. Samuel M.V. Hamilton,Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Brian G. Harrison,Chairman of the Board and Executive Committee,Thomas Jefferson University,,,"President, The Franklin Mint",595.0,,,149251103,216366,True
"Ernest E. Jones, Jr.",Trustee,Thomas Jefferson University,,,"President and Chief Executive Officer, Philadelphia Workforce Development Corporation",595.0,,,149251103,216366,True
Rhonda Karp,Alumni Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Charles G. Kopp,Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Leonard I. Korman,Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
James E. Ksansnak,Trustee,Thomas Jefferson University,,,"Chairman, Tasty Baking Co",595.0,,,149251103,216366,True
John J. Leonard,Commonwealth Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
"Douglas J. MacMaster, Jr.",Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
Josephine C. Mandeville,Trustee,Thomas Jefferson University,,,"President and Chief Executive Officer, Connelly Foundation",595.0,,,149251103,216366,True
Peter M. Mattoon,Trustee,Thomas Jefferson University,,,"Partner, Ballard Spahr Andrews & Ingersoll, LLP",595.0,,,149251103,216366,True
Joseph J. McLaughlin,Trustee,Thomas Jefferson University,,,,595.0,,,149251103,216366,True
