Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Contact,Notes,AffiliationId,FullName,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
Vickie Burt Spillers,Executive Secretary to the Board,Texas A&M University College Station,,,,,,,91045830.0,Texas A&M University System,,True,,,,Other Board Member
Phil Adams,Vice Chairman,Texas A&M University College Station,,Texas A&M 1971 BS,"Owner, Phil Adams Company",526.0,,,91045830.0,Texas A&M University System,,True,,,,Board Vice President
Jim Schwertner,Regent,Texas A&M University College Station,,,"President and Chief Executive Officer, Schwertner Farms IncP. O. Box 1. Schwertner, TX 76573",527.0,,,91045830.0,Texas A&M University System,,True,,,,Regent
Elaine Mendoza,Regent,Texas A&M University College Station,,Texas A&M BAE,"President and Chief Executive Officer, Conceptual MindWorks, Inc9830 Colonnade Boulevard, Suite 337, San Antonio, TX 78230",527.0,,,91045830.0,Texas A&M University System,,True,,,,Regent
"John ""Quinten"" Womack",Student Regent,Texas A&M University College Station,,,"Texas Christian University [TCUI 2800 South University Drive, Fort Worth, TX 76129-0001",527.0,,,91045830.0,Texas A&M University System,,True,,,,Regent
Elaine Mendoza,Regent,Texas A&M University College Station,,Texas A&M BAE,"President and Chief Executive Officer, Conceptual MindWorks, Inc9830 Colonnade Boulevard, Suite 337, San Antonio, TX 78230",527.0,,,91045830.0,Texas A&M University System,,True,,,,Regent
John D. White,Regent,Texas A&M University College Station,,Texas A&M 1970 BS; Texas 1972 JD,"General Partner, Murphree Venture Partners LP 1100 Louisiana, Suite 5005, Houston, TX 77002",527.0,,,91045830.0,Texas A&M University System,,True,,,,Regent
Cliff Thomas,Regent,Texas A&M University College Station,,,"Chief Executive Officer, Thomas Petroleum LLC P.O. Box 1876, Victoria, TX 77902-1876",527.0,,,91045830.0,Texas A&M University System,,True,,,,Regent
Judy Morgan,Regent,Texas A&M University College Station,,Houston: Texas A&M (Texarkana) MBA,"President, Jack B. Kelley Enterprises IncOne Oakhollow Drive, Texarkana, TX 75503",527.0,,,91045830.0,Texas A&M University System,,True,,,,Regent
Richard A. Box,Chairman,Texas A&M University College Station,,,,526.0,,,91045830.0,Texas A&M University System,,True,,,,Board President
Jim Schwertner,Regent,Texas A&M University College Station,,,"President and Chief Executive Officer, Schwertner Farms IncP. O. Box 1. Schwertner, TX 76573",527.0,,,91045830.0,Texas A&M University System,,True,,,,Regent
"James P. ""Jim"" Wilson",Regent,Texas A&M University College Station,,,"Chairman and Chief Executive Officer, JK Acquisition 4 Corporation Five Post Oak Park, 4400 Post Oak Parkway, Suite 2530, Houston, TX 77027",527.0,,,91045830.0,Texas A&M University System,,True,,,,Regent
Richard A. Box,Chairman,Texas A&M University College Station,,,,526.0,,,91045830.0,Texas A&M University System,,True,,,,Board President
"John ""Quinten"" Womack",Student Regent,Texas A&M University Commerce,,,"Texas Christian University [TCUI 2800 South University Drive, Fort Worth, TX 76129-0001",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
"James P. ""Jim"" Wilson",Regent,Texas A&M University Commerce,,,"Chairman and Chief Executive Officer, JK Acquisition 4 Corporation Five Post Oak Park, 4400 Post Oak Parkway, Suite 2530, Houston, TX 77027",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Elaine Mendoza,Regent,Texas A&M University Commerce,,Texas A&M BAE,"President and Chief Executive Officer, Conceptual MindWorks, Inc9830 Colonnade Boulevard, Suite 337, San Antonio, TX 78230",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
John D. White,Regent,Texas A&M University Commerce,,Texas A&M 1970 BS; Texas 1972 JD,"General Partner, Murphree Venture Partners LP 1100 Louisiana, Suite 5005, Houston, TX 77002",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Cliff Thomas,Regent,Texas A&M University Commerce,,,"Chief Executive Officer, Thomas Petroleum LLC P.O. Box 1876, Victoria, TX 77902-1876",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Judy Morgan,Regent,Texas A&M University Commerce,,Houston: Texas A&M (Texarkana) MBA,"President, Jack B. Kelley Enterprises IncOne Oakhollow Drive, Texarkana, TX 75503",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Jim Schwertner,Regent,Texas A&M University Commerce,,,"President and Chief Executive Officer, Schwertner Farms IncP. O. Box 1. Schwertner, TX 76573",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
"John ""Quinten"" Womack",Student Regent,Texas A&M University Commerce,,,"Texas Christian University [TCUI 2800 South University Drive, Fort Worth, TX 76129-0001",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Richard A. Box,Chairman,Texas A&M University Commerce,,,,526.0,,,206651237.0,Texas A&M University System,,True,,,,Board President
"James P. ""Jim"" Wilson",Regent,Texas A&M University Commerce,,,"Chairman and Chief Executive Officer, JK Acquisition 4 Corporation Five Post Oak Park, 4400 Post Oak Parkway, Suite 2530, Houston, TX 77027",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Elaine Mendoza,Regent,Texas A&M University Commerce,,Texas A&M BAE,"President and Chief Executive Officer, Conceptual MindWorks, Inc9830 Colonnade Boulevard, Suite 337, San Antonio, TX 78230",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Cliff Thomas,Regent,Texas A&M University Commerce,,,"Chief Executive Officer, Thomas Petroleum LLC P.O. Box 1876, Victoria, TX 77902-1876",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Judy Morgan,Regent,Texas A&M University Commerce,,Houston: Texas A&M (Texarkana) MBA,"President, Jack B. Kelley Enterprises IncOne Oakhollow Drive, Texarkana, TX 75503",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Morris E. Foster,Regent,Texas A&M University Commerce,,Texas A&M 1965 BS,,526.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Leo J. Paterra,"Executive Director, Sponsored Research Services",Texas A&M University Commerce,,,,,,,206651237.0,Texas A&M University System,,True,,,,Regent
Ray Bonilla,General Counsel,Texas A&M University Commerce,,Texas 1981 BBA. 1984 JD,,,,,206651237.0,Texas A&M University System,,True,,,,Other Board Member
Vickie Burt Spillers,Executive Secretary to the Board,Texas A&M University Commerce,,,,,,,206651237.0,Texas A&M University System,,True,,,,Other Board Member
Phil Adams,Vice Chairman,Texas A&M University Commerce,,Texas A&M 1971 BS,"Owner, Phil Adams Company",526.0,,,206651237.0,Texas A&M University System,,True,,,,Board Vice President
John D. White,Regent,Texas A&M University Commerce,,Texas A&M 1970 BS; Texas 1972 JD,"General Partner, Murphree Venture Partners LP 1100 Louisiana, Suite 5005, Houston, TX 77002",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Leo J. Paterra,"Executive Director, Sponsored Research Services",Texas A&M University Commerce,,,,,,,206651237.0,Texas A&M University System,,True,,,,Regent
Ray Bonilla,General Counsel,Texas A&M University Commerce,,Texas 1981 BBA. 1984 JD,,,,,206651237.0,Texas A&M University System,,True,,,,Other Board Member
Vickie Burt Spillers,Executive Secretary to the Board,Texas A&M University Commerce,,,,,,,206651237.0,Texas A&M University System,,True,,,,Other Board Member
Richard A. Box,Chairman,Texas A&M University Commerce,,,,526.0,,,206651237.0,Texas A&M University System,,True,,,,Board President
Jim Schwertner,Regent,Texas A&M University Commerce,,,"President and Chief Executive Officer, Schwertner Farms IncP. O. Box 1. Schwertner, TX 76573",527.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Morris E. Foster,Regent,Texas A&M University Commerce,,Texas A&M 1965 BS,,526.0,,,206651237.0,Texas A&M University System,,True,,,,Regent
Phil Adams,Vice Chairman,Texas A&M University Commerce,,Texas A&M 1971 BS,"Owner, Phil Adams Company",526.0,,,206651237.0,Texas A&M University System,,True,,,,Board Vice President
Phil Adams,Vice Chairman,Texas A&M University Corpus Christi,,Texas A&M 1971 BS,"Owner, Phil Adams Company",526.0,,,96749437.0,Texas A&M University System,,True,,,,Board Vice President
Elaine Mendoza,Regent,Texas A&M University Corpus Christi,,Texas A&M BAE,"President and Chief Executive Officer, Conceptual MindWorks, Inc9830 Colonnade Boulevard, Suite 337, San Antonio, TX 78230",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
Richard A. Box,Chairman,Texas A&M University Corpus Christi,,,,526.0,,,96749437.0,Texas A&M University System,,True,,,,Board President
Vickie Burt Spillers,Executive Secretary to the Board,Texas A&M University Corpus Christi,,,,,,,96749437.0,Texas A&M University System,,True,,,,Other Board Member
Jim Schwertner,Regent,Texas A&M University Corpus Christi,,,"President and Chief Executive Officer, Schwertner Farms IncP. O. Box 1. Schwertner, TX 76573",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
"John ""Quinten"" Womack",Student Regent,Texas A&M University Corpus Christi,,,"Texas Christian University [TCUI 2800 South University Drive, Fort Worth, TX 76129-0001",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
Ray Bonilla,General Counsel,Texas A&M University Corpus Christi,,Texas 1981 BBA. 1984 JD,,,,,96749437.0,Texas A&M University System,,True,,,,Other Board Member
Leo J. Paterra,"Executive Director, Sponsored Research Services",Texas A&M University Corpus Christi,,,,,,,96749437.0,Texas A&M University System,,True,,,,Regent
Morris E. Foster,Regent,Texas A&M University Corpus Christi,,Texas A&M 1965 BS,,526.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
Phil Adams,Vice Chairman,Texas A&M University Corpus Christi,,Texas A&M 1971 BS,"Owner, Phil Adams Company",526.0,,,96749437.0,Texas A&M University System,,True,,,,Board Vice President
"James P. ""Jim"" Wilson",Regent,Texas A&M University Corpus Christi,,,"Chairman and Chief Executive Officer, JK Acquisition 4 Corporation Five Post Oak Park, 4400 Post Oak Parkway, Suite 2530, Houston, TX 77027",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
Judy Morgan,Regent,Texas A&M University Corpus Christi,,Houston: Texas A&M (Texarkana) MBA,"President, Jack B. Kelley Enterprises IncOne Oakhollow Drive, Texarkana, TX 75503",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
Cliff Thomas,Regent,Texas A&M University Corpus Christi,,,"Chief Executive Officer, Thomas Petroleum LLC P.O. Box 1876, Victoria, TX 77902-1876",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
Elaine Mendoza,Regent,Texas A&M University Corpus Christi,,Texas A&M BAE,"President and Chief Executive Officer, Conceptual MindWorks, Inc9830 Colonnade Boulevard, Suite 337, San Antonio, TX 78230",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
Judy Morgan,Regent,Texas A&M University Corpus Christi,,Houston: Texas A&M (Texarkana) MBA,"President, Jack B. Kelley Enterprises IncOne Oakhollow Drive, Texarkana, TX 75503",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
Jim Schwertner,Regent,Texas A&M University Corpus Christi,,,"President and Chief Executive Officer, Schwertner Farms IncP. O. Box 1. Schwertner, TX 76573",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
Vickie Burt Spillers,Executive Secretary to the Board,Texas A&M University Corpus Christi,,,,,,,96749437.0,Texas A&M University System,,True,,,,Other Board Member
Ray Bonilla,General Counsel,Texas A&M University Corpus Christi,,Texas 1981 BBA. 1984 JD,,,,,96749437.0,Texas A&M University System,,True,,,,Other Board Member
Leo J. Paterra,"Executive Director, Sponsored Research Services",Texas A&M University Corpus Christi,,,,,,,96749437.0,Texas A&M University System,,True,,,,Regent
"James P. ""Jim"" Wilson",Regent,Texas A&M University Corpus Christi,,,"Chairman and Chief Executive Officer, JK Acquisition 4 Corporation Five Post Oak Park, 4400 Post Oak Parkway, Suite 2530, Houston, TX 77027",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
John D. White,Regent,Texas A&M University Corpus Christi,,Texas A&M 1970 BS; Texas 1972 JD,"General Partner, Murphree Venture Partners LP 1100 Louisiana, Suite 5005, Houston, TX 77002",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
Cliff Thomas,Regent,Texas A&M University Corpus Christi,,,"Chief Executive Officer, Thomas Petroleum LLC P.O. Box 1876, Victoria, TX 77902-1876",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
"John ""Quinten"" Womack",Student Regent,Texas A&M University Corpus Christi,,,"Texas Christian University [TCUI 2800 South University Drive, Fort Worth, TX 76129-0001",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
John D. White,Regent,Texas A&M University Corpus Christi,,Texas A&M 1970 BS; Texas 1972 JD,"General Partner, Murphree Venture Partners LP 1100 Louisiana, Suite 5005, Houston, TX 77002",527.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
Richard A. Box,Chairman,Texas A&M University Corpus Christi,,,,526.0,,,96749437.0,Texas A&M University System,,True,,,,Board President
Morris E. Foster,Regent,Texas A&M University Corpus Christi,,Texas A&M 1965 BS,,526.0,,,96749437.0,Texas A&M University System,,True,,,,Regent
"James P. ""Jim"" Wilson",Regent,Texas A&M University Galveston,,,"Chairman and Chief Executive Officer, JK Acquisition 4 Corporation Five Post Oak Park, 4400 Post Oak Parkway, Suite 2530, Houston, TX 77027",527.0,,,164185940.0,Texas A&M University System,,True,,,,Regent
Elaine Mendoza,Regent,Texas A&M University Galveston,,Texas A&M BAE,"President and Chief Executive Officer, Conceptual MindWorks, Inc9830 Colonnade Boulevard, Suite 337, San Antonio, TX 78230",527.0,,,164185940.0,Texas A&M University System,,True,,,,Regent
Jim Schwertner,Regent,Texas A&M University Galveston,,,"President and Chief Executive Officer, Schwertner Farms IncP. O. Box 1. Schwertner, TX 76573",527.0,,,164185940.0,Texas A&M University System,,True,,,,Regent
Phil Adams,Vice Chairman,Texas A&M University Galveston,,Texas A&M 1971 BS,"Owner, Phil Adams Company",526.0,,,164185940.0,Texas A&M University System,,True,,,,Board Vice President
Vickie Burt Spillers,Executive Secretary to the Board,Texas A&M University Galveston,,,,,,,164185940.0,Texas A&M University System,,True,,,,Other Board Member
Richard A. Box,Chairman,Texas A&M University Galveston,,,,526.0,,,164185940.0,Texas A&M University System,,True,,,,Board President
Judy Morgan,Regent,Texas A&M University Galveston,,Houston: Texas A&M (Texarkana) MBA,"President, Jack B. Kelley Enterprises IncOne Oakhollow Drive, Texarkana, TX 75503",527.0,,,164185940.0,Texas A&M University System,,True,,,,Regent
Ray Bonilla,General Counsel,Texas A&M University Galveston,,Texas 1981 BBA. 1984 JD,,,,,164185940.0,Texas A&M University System,,True,,,,Other Board Member
Judy Morgan,Regent,Texas A&M University Galveston,,Houston: Texas A&M (Texarkana) MBA,"President, Jack B. Kelley Enterprises IncOne Oakhollow Drive, Texarkana, TX 75503",527.0,,,164185940.0,Texas A&M University System,,True,,,,Regent
"John ""Quinten"" Womack",Student Regent,Texas A&M University Galveston,,,"Texas Christian University [TCUI 2800 South University Drive, Fort Worth, TX 76129-0001",527.0,,,164185940.0,Texas A&M University System,,True,,,,Regent
Leo J. Paterra,"Executive Director, Sponsored Research Services",Texas A&M University Galveston,,,,,,,164185940.0,Texas A&M University System,,True,,,,Regent
Elaine Mendoza,Regent,Texas A&M University Galveston,,Texas A&M BAE,"President and Chief Executive Officer, Conceptual MindWorks, Inc9830 Colonnade Boulevard, Suite 337, San Antonio, TX 78230",527.0,,,164185940.0,Texas A&M University System,,True,,,,Regent
Leo J. Paterra,"Executive Director, Sponsored Research Services",Texas A&M University Galveston,,,,,,,164185940.0,Texas A&M University System,,True,,,,Regent
Morris E. Foster,Regent,Texas A&M University Galveston,,Texas A&M 1965 BS,,526.0,,,164185940.0,Texas A&M University System,,True,,,,Regent
Vickie Burt Spillers,Executive Secretary to the Board,Texas A&M University Galveston,,,,,,,164185940.0,Texas A&M University System,,True,,,,Other Board Member
Richard A. Box,Chairman,Texas A&M University Galveston,,,,526.0,,,164185940.0,Texas A&M University System,,True,,,,Board President
Phil Adams,Vice Chairman,Texas A&M University Galveston,,Texas A&M 1971 BS,"Owner, Phil Adams Company",526.0,,,164185940.0,Texas A&M University System,,True,,,,Board Vice President
Morris E. Foster,Regent,Texas A&M University Galveston,,Texas A&M 1965 BS,,526.0,,,164185940.0,Texas A&M University System,,True,,,,Regent
Jim Schwertner,Regent,Texas A&M University Galveston,,,"President and Chief Executive Officer, Schwertner Farms IncP. O. Box 1. Schwertner, TX 76573",527.0,,,164185940.0,Texas A&M University System,,True,,,,Regent
Cliff Thomas,Regent,Texas A&M University Galveston,,,"Chief Executive Officer, Thomas Petroleum LLC P.O. Box 1876, Victoria, TX 77902-1876",527.0,,,164185940.0,Texas A&M University System,,True,,,,Regent
